,Product_Base_cat,Product_Type_cat,Moisture_mu,pH_mu,Viscosity_mu,Amylose,Amylopectin,Total_Carbohydrate,Dietary_Fiber,Bostwick,mu_yield,mu_vol,mu_hole,mu_cell,mu_color_l,mu_color_a,mu_color_b,mu_init_frm,mu_shelf_frm,mu_frez_frm,Water_Activity_Day_1,Water_Activity_Day_7,Firmness,Denseness,euc_dist,cosine_dist,label,Sample_Name,Product_Base,Product_Type,rank_euc,rank_cosine
36,-1.384018165723535,2.3529632277954913,-1.309023136076946,1.0360990863298931,-1.2558601309775932,0.5297676535704949,-2.9231462539388864,-3.1321432795452813,-0.16800173886279446,2.0085167882063986,-2.6380159744566534,-2.3095436082122665,0.3445967881013999,1.387972780962864,-2.2368300890138357,-0.33751568743139165,-2.988775999327999,0.17469876447276045,-0.4615092706583913,1.0149700230628267,1.596173693235184,0.5464961330849922,-1.0849437681315766,-2.1935446042956324,31.904445562612462,1.356584828028455,1,Salt,Ingredient,Salt,6.0,6.0
37,-1.384018165723535,1.041253842185361,-1.309023136076946,1.0360990863298931,-1.2558601309775932,0.5297676535704949,-2.9231462539388864,-2.6410217083884886,-0.16800173886279446,-0.46088434613328716,0.567556040552975,0.2521260254535844,0.36150937912750136,0.17838478843426345,-2.4035908798934824,1.1418480766539971,-1.636227756426411,-0.2385785029458915,-0.4615092706583913,1.0149700230628267,0.38034395612206395,0.5464961330849922,-1.0849437681315766,-2.1935446042956324,30.37421842470497,1.2955090319885847,1,Vanilla Extract,Ingredient,Flavoring,2.0,4.0
38,-1.384018165723535,3.0088179206005563,0.2881497469351767,0.34101912662313977,-0.1027987077869227,0.626162961612739,-0.2237148182430052,-3.1321432795452813,-0.16800173886279446,4.2854970549352,-5.631725471232883,-4.264156473284993,0.5914188044585513,2.1225883623843473,-2.527991212639714,-0.943427099769519,-2.9045050807671515,-0.4060242486084042,-0.42862036996295755,-0.07281408268650476,2.5744925049587435,0.47297844160501906,0.24720237754896685,0.13185240790848066,32.09758067639362,1.2276511295361976,1,Water,Ingredient,Water,7.0,2.0
39,-0.18962526469877614,-0.5983828898273017,0.2881497469351767,0.34101912662313977,1.2608217578994356,0.626162961612739,-0.2237148182430052,0.09800017660057923,-0.16800173886279446,0.11637825669936669,0.3059518876039081,0.3091266610022347,-0.47472573541725754,-0.6159486390447864,-0.022396924464745192,-0.8440643418459258,0.47546101117747097,-0.13146895496281394,-0.5930732936695743,0.2255852804397417,0.32379373579122817,0.30659629772929264,0.24720237754896685,0.13185240790848066,8.427606256314249,1.067827294801658,2,HOMECRAFTÂ® Create GF 10 (Control),Rice and Tapioca,Cook Up,26.0,55.0
40,1.4825247967358866,-0.5983828898273017,0.1994179201011699,-0.35406083308361375,-1.4062594470459415,-0.9161619670631629,0.7478596862201337,0.63376916331708,-0.16800173886279446,-0.3326037677260308,0.46991505388889376,0.8758758373145267,0.08175616334745493,-0.5500727671161778,0.2997570406815303,0.35231697315301364,0.7767295450324965,-1.2134763052505788,0.17021053889190005,-1.9574572283253349,-1.7459443283175875,-0.04938410312110496,0.24720237754896685,0.13185240790848066,8.548880435304165,0.8849404624635357,2,NOVATIONÂ®  8600,Waxy Rice,Cook Up,33.0,28.0
41,-0.18962526469877614,-0.5983828898273017,0.2881497469351767,0.34101912662313977,-0.34343761349628005,0.626162961612739,-0.2237148182430052,0.09800017660057923,-0.16800173886279446,-0.14018290011514614,0.9544354216748279,0.3298911782378137,-0.3522566556826574,-0.14019460047182578,-1.3041493184155761,1.4667911498635855,-1.0484380994645062,1.4684226663198146,0.004009644288668729,0.4875861230945958,-3.0805295281254628,0.4923252025207992,0.24720237754896685,0.13185240790848066,9.21495215143845,1.0271142539889422,2,HOMECRAFTÂ® Create GF 10 (Control),Rice and Tapioca,Cook Up,53.0,47.0
42,-0.42850384490372795,-0.5983828898273017,0.11068609326716307,0.34101912662313977,-0.2431714027840478,0.6612158009008275,-0.24579605698080415,-0.02623611017426165,-0.16800173886279446,-0.5891649245405436,0.8199487796658026,0.03694862625742993,1.1449779624870644,-0.5764799120804062,-1.0999611860458993,1.6077788469173329,-0.9002617343283507,1.191780531782098,0.2791236291666052,-0.2920639968102462,-1.9495251215086213,1.2661956391520908,0.24720237754896685,0.13185240790848066,9.056318006499222,1.046888396269677,2,PURITYÂ® Alpha 801,Rice,Cook Up,51.0,54.0
43,1.4825247967358866,-0.5983828898273017,0.2881497469351767,-0.35406083308361375,0.49879855648647065,-0.9161619670631629,0.7478596862201337,0.07082348886858271,-0.1479634128010778,-0.7815857921514282,0.604401695897919,0.7773461672947168,0.08315405405329969,-0.5459915701957345,-0.6315295882566403,1.1217069770748906,-0.892536900126939,-0.22879074288304382,0.23543191777360203,-1.0304606951634094,-0.8185207148917802,0.4923252025207992,-1.0849437681315766,0.13185240790848066,8.393001827140342,0.9080428502972769,2,PURITYÂ® Alpha 806,Waxy Rice,Cook Up,23.0,34.0
44,1.4825247967358866,-0.5983828898273017,0.2881497469351767,0.6885591064765165,1.9025255064577218,-0.9161619670631629,0.7478596862201337,0.41635566146110886,-0.16800173886279446,-0.8457260813550564,0.06829741062906072,0.24113304574063005,-1.299898308917799,-1.0093515188328663,-1.341469418239447,1.4305371706211936,-0.8777894893787915,-0.17778822200563965,1.7656302483609303,0.9181715028529813,0.312483691725061,0.4923252025207992,-1.0849437681315766,0.13185240790848066,8.83053912520956,0.9001045338563316,2,PENPUREÂ® 37,Waxy Rice,Cook Up,46.0,33.0
45,-0.18962526469877614,-0.5983828898273017,0.2881497469351767,0.34101912662313977,-0.1027987077869227,0.626162961612739,-0.2237148182430052,0.09800017660057923,-0.16800173886279446,-0.14018290011514614,-0.7183573309853695,-0.007634013689548746,0.9459816373070986,-0.3595391975626552,0.4057118068481485,-0.7796128231927842,0.8617027212480158,-0.2854355488403776,-0.870812671720778,-0.44667455994546773,-1.9495251215086213,0.4923252025207992,0.24720237754896685,0.13185240790848066,8.875941905247325,1.123084103022819,2,HOMECRAFTÂ® Create GF 10 (Control),Rice and Tapioca,Cook Up,47.0,58.0
